filename,document,text
reviews A Will Eternal.txt,"Er Gen striked again with another spectacular novel. As usual in Er Gen novels, the world and characters of the story even outside of the MC Bai Xiaochun are well crafted and memorable, however what really makes this story exceptional is the MC, whose whimsical and trouble-provoking personality is hilariously fun to read about. The MC's reason for cultivating is relatable yet laughable and different to other cultivation novels. While having strong comedic values, the novel also has moments or seriousness regarding tragedy and the state of the cultivator world, coupled with adeptly written fights giving a good contrast of feelings to the reader. Do read!","er gen striked again with another spectacular novel. as usual in er gen novels, the world and characters of the story even outside of the mc bai xiaochun are well crafted and memorable, however what really makes this story exceptional is the mc, whose whimsical and troubleprovoking personality is hilariously fun to read about. the mcs reason for cultivating is relatable yet laughable and different to other cultivation novels. while having strong comedic values, the novel also has moments or seriousness regarding tragedy and the state of the cultivator world, coupled with adeptly written fights giving a good contrast of feelings to the reader. do read!"
reviews A Will Eternal.txt,"I have read a lot of webnovels, a low ball estimate of about 15. And of all those novels A Will Eternal is my favourite. This novel has ticked every single box for me.Main Character: Genuinely relatable.Unlike most novels, the MC isn't a emotionless machine. He is a human who has a rich personality that changes over time. I can actually care about the MC and his struggles.Comedy: God level.This is the funniest webnovel I have read. The MC and situations his antics get him into, are creatively and naturally funny.Plot and pacing: Actually planned.This author planned his entire story before writing it. So there are no parts of the story that are unnecessary and boring. And the way everything ties together at the end is satisfying.World and cultivation system: Original and integrated.I like that the way the cultivation system is tightly connected to the world. Every detail seems well thought out, and part of a whole..Action: Suprisingly suspenseful and engaging.The novel knows when to turn down the comedy and up the stakes, when there are serious battles. All battles are well composed and creative.Romance: Not cancerous.This isn't a romance novel, and it doesn't try to be. Expect comedy.I am in awe at how awesome AWE is. It is a top tier webnovel. 10/10.","i have read a lot of webnovels, a low ball estimate of about 15. and of all those novels a will eternal is my favourite. this novel has ticked every single box for me.main character genuinely relatable.unlike most novels, the mc isnt a emotionless machine. he is a human who has a rich personality that changes over time. i can actually care about the mc and his struggles.comedy god level.this is the funniest webnovel i have read. the mc and situations his antics get him into, are creatively and naturally funny.plot and pacing actually planned.this author planned his entire story before writing it. so there are no parts of the story that are unnecessary and boring. and the way everything ties together at the end is satisfying.world and cultivation system original and integrated.i like that the way the cultivation system is tightly connected to the world. every detail seems well thought out, and part of a whole..action suprisingly suspenseful and engaging.the novel knows when to turn down the comedy and up the stakes, when there are serious battles. all battles are well composed and creative.romance not cancerous.this isnt a romance novel, and it doesnt try to be. expect comedy.i am in awe at how awesome awe is. it is a top tier webnovel. 1010."
reviews A Will Eternal.txt,"A hilarious and likable protagonist who wants what the whole immortality bit.  No, not cultivating to higher levels, not being strongest, just like it says on the tin - living forever.I recommend this novel to anyone who enjoys cultivation type novels - give it a few chapters, you'll know very quickly if its your jam since this novel was written with a set number of chapters in mind and has no filler whatsoever.Unlike this review who has to reach 100 words to post and has to put down a few more words to reach the minimum.Limit. Limit. words.","a hilarious and likable protagonist who wants what the whole immortality bit.  no, not cultivating to higher levels, not being strongest, just like it says on the tin  living forever.i recommend this novel to anyone who enjoys cultivation type novels  give it a few chapters, youll know very quickly if its your jam since this novel was written with a set number of chapters in mind and has no filler whatsoever.unlike this review who has to reach 100 words to post and has to put down a few more words to reach the minimum.limit. limit. words."
reviews A Will Eternal.txt,"Absolutely hilarious and one of the most enjoyable books on Wuxiaworld!  Bai Xiaochun is very unique as far as main characters are concerned; I honestly don't think I've read a cultivation novel with a more shameless, ridiculous lead than this.  This book does contain some emotional moments, for sure, but overall it's so funny that you're going to have a smile on your face pretty much the whole time you're reading it.  Hmm, apparently I need to get to 100 words...  One of the things I wish the story had was a bit more screen time for Bai Xiaochun's turtle sidekick.  He was such a fun addition to the story that I would have like a bit more personally, but that's not really  a complaint, just a thought I had to get the word count up. ;)","absolutely hilarious and one of the most enjoyable books on wuxiaworld!  bai xiaochun is very unique as far as main characters are concerned i honestly dont think ive read a cultivation novel with a more shameless, ridiculous lead than this.  this book does contain some emotional moments, for sure, but overall its so funny that youre going to have a smile on your face pretty much the whole time youre reading it.  hmm, apparently i need to get to 100 words...  one of the things i wish the story had was a bit more screen time for bai xiaochuns turtle sidekick.  he was such a fun addition to the story that i would have like a bit more personally, but thats not really  a complaint, just a thought i had to get the word count up. "
reviews A Will Eternal.txt,"My second ever Xianxia and I have to admit I enjoyed it so much, Iâm worried I may have read this book too early and set my standards too high. As the main character was so lovable and funny, a nice change from my first Xianxia Against the Gods. I highly recommend it with a very good and unique ending that wonât leave you disappointed. Now we can only hope that we may get a little treasure continuation. (Joking)The book is wonderfully pieced together, my only criticism is that some of the big fights feel a little dragged out but that is minor and Iâm sure most would feel differently. Definitely give it a try.","my second ever xianxia and i have to admit i enjoyed it so much, im worried i may have read this book too early and set my standards too high. as the main character was so lovable and funny, a nice change from my first xianxia against the gods. i highly recommend it with a very good and unique ending that wont leave you disappointed. now we can only hope that we may get a little treasure continuation. jokingthe book is wonderfully pieced together, my only criticism is that some of the big fights feel a little dragged out but that is minor and im sure most would feel differently. definitely give it a try."
reviews A Will Eternal.txt,"This novel is so much fun! I was laughing/crying/anxious throughout the whole novel. No part is wasted! It is definitely the most lighthearted novel on the site that I have so far read.The best thing about this novel is the MC. I will not spoil anything but he definitely cracked me up so many times while I read/reread this. His character is very likeable/loveable and you just want more of him! (Sequel please?)Among all the books by the same author on the site, I would say I love this the most. Will very likely buy this book in the future!Solid 10/10!","this novel is so much fun! i was laughingcryinganxious throughout the whole novel. no part is wasted! it is definitely the most lighthearted novel on the site that i have so far read.the best thing about this novel is the mc. i will not spoil anything but he definitely cracked me up so many times while i readreread this. his character is very likeableloveable and you just want more of him! sequel please?among all the books by the same author on the site, i would say i love this the most. will very likely buy this book in the future!solid 1010!"
reviews A Will Eternal.txt,You will not regret reading AWE.Starts of so funny and comedy is sustained for a long time.The author uses serious situations as the setting for scenes of comedy. A breath of fresh air compared to most reads.Author did a great job and the translator made reading AWE a breeze.Most characters  were well developed and it's a shame that a few got forgotten along the way.No one would regret reading AWE.I have never read about an MC such as this! He is disaster walking on two legs with a sign on his forehead in neon lights no one can miss.Author did a Great job.,you will not regret reading awe.starts of so funny and comedy is sustained for a long time.the author uses serious situations as the setting for scenes of comedy. a breath of fresh air compared to most reads.author did a great job and the translator made reading awe a breeze.most characters  were well developed and its a shame that a few got forgotten along the way.no one would regret reading awe.i have never read about an mc such as this! he is disaster walking on two legs with a sign on his forehead in neon lights no one can miss.author did a great job.
reviews A Will Eternal.txt,"Thoroughly enjoying this book, I discovered it in Sept, 2020 and since then I've decided to join VIP just to read it everyday, so its also a bit of a distraction, every free moment I have, I'm looking forward to reading this book. Already at Chapter 900 and struggling to put it down but also don't want to reach the end...really hilarious, MC is definitely in a league of his own in when it comes to his thought processes for survival. So many one liners that i just love...Keep wishing it was in anime or movie everytime I picture his mistakes while concocting pills etc...You have to read AWE, definitely worth purchasing to reread for some laughs...Thank you Er Gen and Deathblade!!!","thoroughly enjoying this book, i discovered it in sept, 2020 and since then ive decided to join vip just to read it everyday, so its also a bit of a distraction, every free moment i have, im looking forward to reading this book. already at chapter 900 and struggling to put it down but also dont want to reach the end...really hilarious, mc is definitely in a league of his own in when it comes to his thought processes for survival. so many one liners that i just love...keep wishing it was in anime or movie everytime i picture his mistakes while concocting pills etc...you have to read awe, definitely worth purchasing to reread for some laughs...thank you er gen and deathblade!!!"
reviews A Will Eternal.txt,"READ THIS NOW ITS SO VERY WORTH YOUR TIME FELLOW DAOIST.Now that the most important thing is out of the way lets get to the details and fill out my word count!.Point1: The storys world building and history all matter and will never be forgotten like some other books on the site.Point2: All side characters matter from the moment they are introduced and all have important impact and use in the story!.Point3: The over arching story flows nicely and feels good to read, everything is enjoyable and has you clicking for the next chapter instantly.Point4: it covers so much goodness in one tight package that i  wish i could spoil the entire story for you. I read this and i can recount how awesome one of the earliest chapters were the same way I can recount the very last. Its just perfect.Point5: No cultivation peak form 994 power levels , where a new one is made every 100 chapters to explain how they can get more powerful and how a new powerful villian is there who is suddenly already all powerful. Just a great cultivation system expected of ErGens works!.Please read this, id love to say more but my words cannot give it proper justice.","read this now its so very worth your time fellow daoist.now that the most important thing is out of the way lets get to the details and fill out my word count!.point1 the storys world building and history all matter and will never be forgotten like some other books on the site.point2 all side characters matter from the moment they are introduced and all have important impact and use in the story!.point3 the over arching story flows nicely and feels good to read, everything is enjoyable and has you clicking for the next chapter instantly.point4 it covers so much goodness in one tight package that i  wish i could spoil the entire story for you. i read this and i can recount how awesome one of the earliest chapters were the same way i can recount the very last. its just perfect.point5 no cultivation peak form 994 power levels , where a new one is made every 100 chapters to explain how they can get more powerful and how a new powerful villian is there who is suddenly already all powerful. just a great cultivation system expected of ergens works!.please read this, id love to say more but my words cannot give it proper justice."
reviews A Will Eternal.txt,"My favorite novel. When I started reading this I expected a generic, clichÃ© novel but WOW was I surprised. This is my favorite novel, there is barely any plot-holes and if there are then the author usually resolves them really early or very late in the novel. This is my first Er Gen novel and I'm definitely gonna read the rest of his novels. I just don't like how the ending is with unresolved answers, like what happened to the worlds he created, does he go to the Never-Ending Dao Domain. The start is good but can get annoying since the MC is a cowardice and the comedy is good but can be overused. The MC does get over his cowardice every now and then. At first you'll hate that about the MC but after a while it gets better and the novel gets more interesting.","my favorite novel. when i started reading this i expected a generic, clich novel but wow was i surprised. this is my favorite novel, there is barely any plotholes and if there are then the author usually resolves them really early or very late in the novel. this is my first er gen novel and im definitely gonna read the rest of his novels. i just dont like how the ending is with unresolved answers, like what happened to the worlds he created, does he go to the neverending dao domain. the start is good but can get annoying since the mc is a cowardice and the comedy is good but can be overused. the mc does get over his cowardice every now and then. at first youll hate that about the mc but after a while it gets better and the novel gets more interesting."
reviews A Will Eternal.txt,"Hands up one of the best series that I have read in a long while since the Coiling Dragon,Stellar Transformations and I shall seal the heavens, probably if not the best it's up there   I loved everything especialy the comedy is gold , I laughed my ass reading how the protagonists toys with his enemies and allies alike I wish I had friends to share this novel with but no one seems to like reading in my circle of friends or family well they are losing out :) . Don't even doubt reading this it starts a bit slow at start and the protagonist seems a bit cowardly but it gets way better as he grows and goes through trials of fire  I also recommend watching the anime of this novel it gets even better","hands up one of the best series that i have read in a long while since the coiling dragon,stellar transformations and i shall seal the heavens, probably if not the best its up there   i loved everything especialy the comedy is gold , i laughed my ass reading how the protagonists toys with his enemies and allies alike i wish i had friends to share this novel with but no one seems to like reading in my circle of friends or family well they are losing out  . dont even doubt reading this it starts a bit slow at start and the protagonist seems a bit cowardly but it gets way better as he grows and goes through trials of fire  i also recommend watching the anime of this novel it gets even better"
reviews A Will Eternal.txt,"This is one of the best novels on this site, even though I don't like other work of Er Gen. Story is fluid, well developed, with reach characters. Fair amount of comedy is very nicely integrated in to story line as well.Personally, I love the MC. He is very realistic and afraid of dying but wants to live forever and works hard toward his ultimate goal.Unfortunately (for some readers) there is not much of harem here, but still worth your time.I should have picked up this novel right after ISSH but I still enjoyed it and did not skip any chapters ;-)","this is one of the best novels on this site, even though i dont like other work of er gen. story is fluid, well developed, with reach characters. fair amount of comedy is very nicely integrated in to story line as well.personally, i love the mc. he is very realistic and afraid of dying but wants to live forever and works hard toward his ultimate goal.unfortunately for some readers there is not much of harem here, but still worth your time.i should have picked up this novel right after issh but i still enjoyed it and did not skip any chapters "
reviews A Will Eternal.txt,"Itâs a decent enough series, I really enjoyed the MCâs character. He also had a very contradictory essence to him, it showed on multiple occasions. Iâm going to say spoilers from here on, so leave if you want to avoid them.After the âascensionâ I feel like the story just goes to a more âclassicalâ wuxia novel where itâs a super linear progression and the MCâs character becomes far more bland. He loses that contradictory essence to him and ultimately even his women turn into docile little lambs when they had previously been fierce. Not to mention there are quite a few plot lines that are seemingly abandoned completely lol. Also prior to the ascension all the effort in acquiring the Heaven Dao path is worthless lol, he literally is given a Dao path that is of the âhighestâ tier from a âdieingâ man, but its just so ridiculous. The ending is extremely convoluted, and he goes to another cultivation universe but heâs also not beyond the peak of their cultivation universe even though he supposedly inherited the Allheaven title and is the creator of all life but that doesnât put him at the peak of all life?? itâs like wtf wtf wtf. very very disappointing ending.","its a decent enough series, i really enjoyed the mcs character. he also had a very contradictory essence to him, it showed on multiple occasions. im going to say spoilers from here on, so leave if you want to avoid them.after the ascension i feel like the story just goes to a more classical wuxia novel where its a super linear progression and the mcs character becomes far more bland. he loses that contradictory essence to him and ultimately even his women turn into docile little lambs when they had previously been fierce. not to mention there are quite a few plot lines that are seemingly abandoned completely lol. also prior to the ascension all the effort in acquiring the heaven dao path is worthless lol, he literally is given a dao path that is of the highest tier from a dieing man, but its just so ridiculous. the ending is extremely convoluted, and he goes to another cultivation universe but hes also not beyond the peak of their cultivation universe even though he supposedly inherited the allheaven title and is the creator of all life but that doesnt put him at the peak of all life?? its like wtf wtf wtf. very very disappointing ending."
reviews A Will Eternal.txt,"Rating: 9/10One of the best novels I've read on this sight. A Will Eternal is a great mix of action, suspense, mystery and comedy ( a LOT of comedy) all in one.The main character, unlike a lot the other stories, has an actual personality beyond being the chosen one which makes it more enjoyable to see him succeed and easier care about him when he doesn't.I would say the strongest aspect of the story is the unpredictability. Although it can seem a bit formulaic at times the writer always manages to find a way to surprise the reader creating some of the wackiest and out of the box solutions for problems in the story.","rating 910one of the best novels ive read on this sight. a will eternal is a great mix of action, suspense, mystery and comedy  a lot of comedy all in one.the main character, unlike a lot the other stories, has an actual personality beyond being the chosen one which makes it more enjoyable to see him succeed and easier care about him when he doesnt.i would say the strongest aspect of the story is the unpredictability. although it can seem a bit formulaic at times the writer always manages to find a way to surprise the reader creating some of the wackiest and out of the box solutions for problems in the story."
reviews A Will Eternal.txt,"Out of all of the chinese novels in wuxia world AWE is the one i love the most, because unlike the other chinese novels AWE is very enjoyable, even tho there's a repeated pattern, it won't bother the readers as much because every content, character, places, circumstances and Bai Xiaochun's disasters are new and still very funny.End of the review but i still have 50 more words to waste...... so via supreme dao of word count I'll just do a recap of what i meant by the repeated pattern on AWE.......PLOT TWIST! Changed my mind, according to the rule of Cliff hanger you now have to go and read the novel instead of the review to know what i meant.","out of all of the chinese novels in wuxia world awe is the one i love the most, because unlike the other chinese novels awe is very enjoyable, even tho theres a repeated pattern, it wont bother the readers as much because every content, character, places, circumstances and bai xiaochuns disasters are new and still very funny.end of the review but i still have 50 more words to waste...... so via supreme dao of word count ill just do a recap of what i meant by the repeated pattern on awe.......plot twist! changed my mind, according to the rule of cliff hanger you now have to go and read the novel instead of the review to know what i meant."
reviews A Will Eternal.txt,"I never laughed as much while reading than by reading this novel.Another masterpiece by Er Gen, and another proof of his comedy genius. But he knows how to make the atmosphere serious when needed.What I really love about this is that the abilities the MC learned at the start follows him through the entire novel. And really, the entirety of it. Furthermore, the MC has a kind of unfathomable charisma that makes people like him and love him, but still feast and rejoice when this monster finally leave them.Now read on, chicken stealing reader, you will not regret it!","i never laughed as much while reading than by reading this novel.another masterpiece by er gen, and another proof of his comedy genius. but he knows how to make the atmosphere serious when needed.what i really love about this is that the abilities the mc learned at the start follows him through the entire novel. and really, the entirety of it. furthermore, the mc has a kind of unfathomable charisma that makes people like him and love him, but still feast and rejoice when this monster finally leave them.now read on, chicken stealing reader, you will not regret it!"
reviews A Will Eternal.txt,"Such a master piece both from the author or from Deathblade !I will not say much as i don't think i need to introduce muchWorld building : it's part of the same universe as renegade immortal and ISSTH so here you will find a comprehensive way to increase your strength and a beautiful worldCharacter : the main character is just perfectly hilarious. He has a good developpement on some key point while remaining the same at the core. and the side cast is also full of color without too much clicheStory  : A very well written piece. A good progression and some amazing twist. All of this couple with an overwhelming humor, i found myself laughing by myself at work (oups :p)I highly recommend this story","such a master piece both from the author or from deathblade !i will not say much as i dont think i need to introduce muchworld building  its part of the same universe as renegade immortal and issth so here you will find a comprehensive way to increase your strength and a beautiful worldcharacter  the main character is just perfectly hilarious. he has a good developpement on some key point while remaining the same at the core. and the side cast is also full of color without too much clichestory   a very well written piece. a good progression and some amazing twist. all of this couple with an overwhelming humor, i found myself laughing by myself at work oups pi highly recommend this story"
reviews A Will Eternal.txt,"If you came for a serious novel, this isn't it. AWE is an awesome novel full of comedy and friendship. The main character starts out afraid of death but as the story goes on he become much more confident, though just as silly when out of combat. Most of the comedy comes from the MC's failed pill refining and utter shamelessness but the supporting characters are pretty good.My biggest complaint is that the novel feels extremely rushed near the end, though not as badly as some novels *coughspiritrealmcough*. It doesn't have many references to previous works and I'm unsure how the ending fits in with them.","if you came for a serious novel, this isnt it. awe is an awesome novel full of comedy and friendship. the main character starts out afraid of death but as the story goes on he become much more confident, though just as silly when out of combat. most of the comedy comes from the mcs failed pill refining and utter shamelessness but the supporting characters are pretty good.my biggest complaint is that the novel feels extremely rushed near the end, though not as badly as some novels coughspiritrealmcough. it doesnt have many references to previous works and im unsure how the ending fits in with them."
reviews A Will Eternal.txt,"A generally great cultivation novel with plenty of creative comedic moments, but remains grounded enough to take seriously. (It's not an anything-goes-and-nothing-matters comedy) There's a lot of unique creativity which is rarely or never seen in other cultivation novels. However, towards the end, it becomes repetitive in an unoriginal way, and the plot basically devolves into a power level inflation fest. Overall, a recommended read.(This is to make the 100 word minimum: Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.)","a generally great cultivation novel with plenty of creative comedic moments, but remains grounded enough to take seriously. its not an anythinggoesandnothingmatters comedy theres a lot of unique creativity which is rarely or never seen in other cultivation novels. however, towards the end, it becomes repetitive in an unoriginal way, and the plot basically devolves into a power level inflation fest. overall, a recommended read.this is to make the 100 word minimum lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat."
reviews A Will Eternal.txt,"This book has an excellent story. Most complaints are about the MC's character's traits. That complaint, however, is purely subjective.  This is a story about Will (of course) and preservation. The strength to maintain your values from start to finish. If you read this novel you'll notice that no matter how much the MC changes his main values remain intact. Although this novel is a Xianxia, most of its Xianxia elements are slightly diluted by the lighthearted atmosphere that the novel has. But this is what differentiates this novel from others. The bottom line is that this novel will not disappoint you (I hope) so read it.","this book has an excellent story. most complaints are about the mcs characters traits. that complaint, however, is purely subjective.  this is a story about will of course and preservation. the strength to maintain your values from start to finish. if you read this novel youll notice that no matter how much the mc changes his main values remain intact. although this novel is a xianxia, most of its xianxia elements are slightly diluted by the lighthearted atmosphere that the novel has. but this is what differentiates this novel from others. the bottom line is that this novel will not disappoint you i hope so read it."
reviews A Will Eternal.txt,"This novel is great. This one of the few novels I have actually completed and stands up there. I think the story is great and they are plenty of moments that can hype up the story, which is the main way for me to get interested. But the best part is probably the character of Bai Xiaochun, who is extremely relatable and if you are bored of the classic hero personality then this is perfect for you. I think another great part of the novel is the story of him going from basically rag to riches. Itâs a great Er Gen novel and can last you a long time.","this novel is great. this one of the few novels i have actually completed and stands up there. i think the story is great and they are plenty of moments that can hype up the story, which is the main way for me to get interested. but the best part is probably the character of bai xiaochun, who is extremely relatable and if you are bored of the classic hero personality then this is perfect for you. i think another great part of the novel is the story of him going from basically rag to riches. its a great er gen novel and can last you a long time."
reviews A Will Eternal.txt,like damn its a great phuckin novelwhat do u want Comedy? Action? Story?it lack those wuxia troopes some of us hate the most and it like the perfect paced not to fast not to slowthe MC feels real not just a set of dialogues and has a haremu wont get irritated by and senseless idiotic plot armourBia xiaochun has his own ARMOURthe villan is great the ending is great just overall a solid novelthis was my first ergen novel and man that dude left me satisfied its like among Er-gens best worksjust read 90 chapters first then decide,like damn its a great phuckin novelwhat do u want comedy? action? story?it lack those wuxia troopes some of us hate the most and it like the perfect paced not to fast not to slowthe mc feels real not just a set of dialogues and has a haremu wont get irritated by and senseless idiotic plot armourbia xiaochun has his own armourthe villan is great the ending is great just overall a solid novelthis was my first ergen novel and man that dude left me satisfied its like among ergens best worksjust read 90 chapters first then decide
reviews A Will Eternal.txt,"AWE is a must read. Bai Xiaochun's exploits are humorous, and made me laugh quite a few times. Although it's overdone sometimes, Er Gen sometimes balances it out with more serious elements, allowing us to see his serious side. It's different enough from most cultivation novels to make it worth your time. I would suggest reading it early on, especially as one of your first books here.Like I said, though the humor is dragged on a little too much, and sometimes you can't help but wish Bai Xiaochun were more serious. And sometimes the plot grows stale. But the bright spots in the novel make it worth it all.","awe is a must read. bai xiaochuns exploits are humorous, and made me laugh quite a few times. although its overdone sometimes, er gen sometimes balances it out with more serious elements, allowing us to see his serious side. its different enough from most cultivation novels to make it worth your time. i would suggest reading it early on, especially as one of your first books here.like i said, though the humor is dragged on a little too much, and sometimes you cant help but wish bai xiaochun were more serious. and sometimes the plot grows stale. but the bright spots in the novel make it worth it all."
reviews A Will Eternal.txt,"If you haven't read it yet, you just don't know what you are losing.A Will eternal is mostly comedic and tries to make you laugh, unlike I shall seal the heaven that has some drama involved here it's mostly humor, I really love the ending, for those that don't understand it, go read I shall seal the Heavens, before or afterwards, it makes no difference.I won't ruin the plot for you, I will just recommend other Er Gen novels to you.My personal Favorite is XIan NI or Renegade immortal, which was how I found this site in the first place long ago, if you want to read about a serious cultivator protagonist, then you will love it.I shall Seal the heaven however is probably one of my favorites when it comes to emotions, It will make you laugh, thrilled and if you don't cry at a very specific point while reading it, then I'm sorry, because this is the most emotionally invested Chinese  novel I have ever read.Last but not least a few words for this novel, it was enjoyable, it was funny, the end.Haven't read Beseech the Devil and Against Heavens yet.","if you havent read it yet, you just dont know what you are losing.a will eternal is mostly comedic and tries to make you laugh, unlike i shall seal the heaven that has some drama involved here its mostly humor, i really love the ending, for those that dont understand it, go read i shall seal the heavens, before or afterwards, it makes no difference.i wont ruin the plot for you, i will just recommend other er gen novels to you.my personal favorite is xian ni or renegade immortal, which was how i found this site in the first place long ago, if you want to read about a serious cultivator protagonist, then you will love it.i shall seal the heaven however is probably one of my favorites when it comes to emotions, it will make you laugh, thrilled and if you dont cry at a very specific point while reading it, then im sorry, because this is the most emotionally invested chinese  novel i have ever read.last but not least a few words for this novel, it was enjoyable, it was funny, the end.havent read beseech the devil and against heavens yet."
reviews A Will Eternal.txt,c'est un de mes top novel . i love it to o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o oo o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o oo o o o o o o o o o o o o o oo o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o o ooo o o oooo o o o o o o o o o o o o ooooooooooooooooooooooooooooooooooooooooooooooooooooooooo much,"the story has a good start. the first 60 chapters include a good fight scene and decent characters, and then it falls off... hard.the mc is a pathetic, cowardly, boastful, moronic asshat 90 of the time, and then sometimes the author will change his character up to be witty or smart for 5 lines and then he goes back to being a sniveling loser. every encounter the mc has is by complete chance, and the only thing he has actually earned is the first level of undying skin, which makes the user endure horrible pain. everything else is pure luck. it gets even worse at the later chapters, with the mc completely skimping out on cultivating to do literally nothing, despite how scared of death he used to be and how driven he was to be immortal. its like he doesnt care anymore. the only notable thing about the mc is that he cares about his friends enough to stop being a douchelizard for a chapter or two if theyre in danger.there is no real comedy. all of the comedy centers around the mc being a boastful douche to everyone in his vicinity, or when the mc doesnt know when to shut him mouth, and it only stops once everyone around him is annoyed and starts to ignore him, or he successfully escapes them once their attack him. im genuinely scared for people praising how funny this story is, and how old they are, because i cant imagine anybody past 16 thinking any of the comedy is anything but obnoxious.there is no character development. im never even quite sure how old the mc is at any point in the story because of how his 8 year old mindset literally never changes. he acts boastful and annoying in every situation and it stays that way through the entire novel. no development whatsoever. any side character development is either them falling head over heels for the mc, or absolutely loathing him."
reviews A Will Eternal.txt,"The story has a good start. The first 60 chapters include a good fight scene and decent characters, and then it falls off... HARD.The MC is a pathetic, cowardly, boastful, moronic asshat 90% of the time, and then sometimes the author will change his character up to be witty or smart for 5 lines and then he goes back to being a sniveling loser. Every encounter the MC has is by complete chance, and the only thing he has actually earned is the first level of Undying Skin, which makes the user endure horrible pain. Everything else is pure luck. It gets even worse at the later chapters, with the MC completely skimping out on cultivating to do literally nothing, despite how scared of death he used to be and how driven he was to be immortal. It's like he doesn't care anymore. The only notable thing about the MC is that he cares about his friends enough to stop being a douchelizard for a chapter or two if they're in danger.There is no real comedy. All of the ""comedy"" centers around the MC being a boastful douche to everyone in his vicinity, or when the MC doesn't know when to shut him mouth, and it only stops once everyone around him is annoyed and starts to ignore him, or he successfully escapes them once their attack him. I'm genuinely scared for people praising how funny this story is, and how old they are, because I can't imagine anybody past 16 thinking any of the comedy is anything but obnoxious.There is no character development. I'm never even quite sure how old the MC is at any point in the story because of how his 8 year old mindset literally never changes. He acts boastful and annoying in every situation and it stays that way through the ENTIRE novel. No development whatsoever. Any side character development is either them falling head over heels for the MC, or absolutely loathing him.","i have translated a fantasy novel, im really interested in it, i even wrote a paper about this novel, which was yet to come. now i am going to write another paper about the readers absorption of the fantasy novel. i think i must lose myself in the fantasy novel translation. while, every coin has two sides, i was preparing for the examination. i hope i can finish the paper soon,  so i can move to the next. i think the fantasy novel does have its own value, for it appeals to so much fans. really amazed to see so many followers."
reviews A Will Eternal.txt,"I have translated a fantasy novel, I'm really interested in it, I even wrote a paper about this novel, which was yet to come. Now I am going to write another paper about the reader's absorption of the fantasy novel. I think I must lose myself in the fantasy novel translation. While, every coin has two sides, I was preparing for the examination. I hope I can finish the paper soon,  so I can move to the next. I think the fantasy novel does have its own value, for it appeals to so much fans. Really amazed to see so many followers.",i spend most of my time on this book its very very good. following through from the bottom of the cultivation world n getting to the top and the comedy is really high class nothing better than a daily laugh after a hard days job. really cracks you up. the world of cultivation is big n very interesting by the way if one has taste for action n cultivation books then i recommend this one a will eternal n how the main character treats his life as treasure and is afraid of death so he can climb all the way to the path of immortality its a mind blower.
reviews A Will Eternal.txt,I spend most of my time on this book it's very very good. following through from the bottom of the cultivation world n getting to the top and the comedy is really high class nothing better than a daily laugh after a hard day's job. Really cracks you up. The world of cultivation is big n very interesting by the way if one has taste for action n cultivation books then I recommend this one 'A WILL ETERNAL' N how the main character treats his life as treasure and is afraid of death so he can climb all the way to the path of immortality it's a mind blower.,"a bajillion times yes. i think i was just in a daze for a couple hours after finishing this goddamn novel. the translation is sublime and the story even more so. side characters and plot points come back five hundred chapters later and rarely does anything fade into irrelevancy.the mc, bai xiaochun, does get one cheat item in the very beginning of the story, but aside from that, its the results of his own hardwork and boldness that carry him through the novel.a genrebending, tropetwisting ride with my favourite protagonist of all time. absolutely recommend it, along with all the other works er gens written especially i shall seal the heavens and renegade immortal.happy reading!"
reviews A Will Eternal.txt,"A bajillion times yes. I think I was just in a daze for a couple hours after finishing this goddamn novel. The translation is sublime and the story even more so. Side characters and plot points come back five hundred chapters later and rarely does anything fade into irrelevancy.The MC, Bai Xiaochun, does get one cheat item in the very beginning of the story, but aside from that, it's the results of his own hardwork and boldness that carry him through the novel.A genre-bending, trope-twisting ride with my favourite protagonist of all time. Absolutely recommend it, along with all the other works Er Gen's written (especially I Shall Seal the Heavens and Renegade Immortal).Happy reading!","awe is one of my favorite novels that ive read on ww. er gen has another masterpiece here, with an mc who is genuinely entertaining through and through. i would say that it takes a little bit to hit its stride, but i was hooked within the first 100 chapters.i think it hits a good balance that some of the other er gen novels didnt quite get to the comedy is more consistent than in the other novels, and the story more engaging. you genuinely feel a connection with the characters for all 1300 chapters.i highly recommend anything by er gen, or translated by deathblade, and this one is both spoilersthe one downside is that i think the endings of ri or issth were a bit better, but i do always enjoy seeing how the books are all shown to exist in the same universe and you can imagine how theyll be interacting with each other in the future."
